item_id,sheet,frame_index,palette_number,palette_has_purple_ramp,opaque_pixels,dye_slot_pixels,dye_slot_pct,slot_mask,distinct_slots,dyeable_loose,dyeable_strict_all_six
8957,34,178,20,True,0,0,0.00,0,0,False,False
8958,34,179,20,True,0,0,0.00,0,0,False,False
8959,34,180,20,True,0,0,0.00,0,0,False,False
8960,34,181,20,True,0,0,0.00,0,0,False,False
8961,34,182,20,True,0,0,0.00,0,0,False,False
8962,34,183,20,True,0,0,0.00,0,0,False,False
8963,34,184,20,True,0,0,0.00,0,0,False,False
8964,34,185,20,True,0,0,0.00,0,0,False,False
8965,34,186,20,True,0,0,0.00,0,0,False,False
8966,34,187,20,True,0,0,0.00,0,0,False,False
8967,34,188,20,True,0,0,0.00,0,0,False,False
8968,34,189,20,True,0,0,0.00,0,0,False,False
8969,34,190,20,True,0,0,0.00,0,0,False,False
8970,34,191,20,True,0,0,0.00,0,0,False,False
8971,34,192,20,True,0,0,0.00,0,0,False,False
8972,34,193,20,True,0,0,0.00,0,0,False,False
8973,34,194,20,True,0,0,0.00,0,0,False,False
8974,34,195,20,True,0,0,0.00,0,0,False,False
8975,34,196,20,True,0,0,0.00,0,0,False,False
8976,34,197,20,True,0,0,0.00,0,0,False,False
8977,34,198,20,True,0,0,0.00,0,0,False,False
8978,34,199,20,True,0,0,0.00,0,0,False,False
8979,34,200,20,True,0,0,0.00,0,0,False,False
8980,34,201,20,True,0,0,0.00,0,0,False,False
8981,34,202,20,True,0,0,0.00,0,0,False,False
8982,34,203,20,True,0,0,0.00,0,0,False,False
8983,34,204,20,True,0,0,0.00,0,0,False,False
8984,34,205,20,True,0,0,0.00,0,0,False,False
8985,34,206,20,True,0,0,0.00,0,0,False,False
8986,34,207,20,True,0,0,0.00,0,0,False,False
8987,34,208,20,True,0,0,0.00,0,0,False,False
8988,34,209,20,True,0,0,0.00,0,0,False,False
8989,34,210,20,True,0,0,0.00,0,0,False,False
8990,34,211,20,True,0,0,0.00,0,0,False,False
8991,34,212,20,True,0,0,0.00,0,0,False,False
8992,34,213,20,True,0,0,0.00,0,0,False,False
8993,34,214,20,True,0,0,0.00,0,0,False,False
8994,34,215,20,True,0,0,0.00,0,0,False,False
8995,34,216,20,True,0,0,0.00,0,0,False,False
8996,34,217,20,True,0,0,0.00,0,0,False,False
8997,34,218,20,True,0,0,0.00,0,0,False,False
8998,34,219,20,True,0,0,0.00,0,0,False,False
8999,34,220,20,True,0,0,0.00,0,0,False,False
9000,34,221,20,True,0,0,0.00,0,0,False,False
9001,34,222,20,True,0,0,0.00,0,0,False,False
9002,34,223,20,True,0,0,0.00,0,0,False,False
9003,34,224,20,True,0,0,0.00,0,0,False,False
9004,34,225,20,True,0,0,0.00,0,0,False,False
9005,34,226,20,True,0,0,0.00,0,0,False,False
9006,34,227,20,True,0,0,0.00,0,0,False,False
9007,34,228,20,True,0,0,0.00,0,0,False,False
9008,34,229,20,True,0,0,0.00,0,0,False,False
9009,34,230,20,True,0,0,0.00,0,0,False,False
9010,34,231,20,True,0,0,0.00,0,0,False,False
9011,34,232,20,True,0,0,0.00,0,0,False,False
9012,34,233,20,True,0,0,0.00,0,0,False,False
9013,34,234,20,True,0,0,0.00,0,0,False,False
9014,34,235,20,True,0,0,0.00,0,0,False,False
9015,34,236,20,True,0,0,0.00,0,0,False,False
9016,34,237,20,True,0,0,0.00,0,0,False,False
9017,34,238,20,True,0,0,0.00,0,0,False,False
9018,34,239,20,True,0,0,0.00,0,0,False,False
9019,34,240,20,True,0,0,0.00,0,0,False,False
9020,34,241,20,True,0,0,0.00,0,0,False,False
9021,34,242,20,True,0,0,0.00,0,0,False,False
9022,34,243,20,True,0,0,0.00,0,0,False,False
9023,34,244,20,True,0,0,0.00,0,0,False,False
9024,34,245,20,True,0,0,0.00,0,0,False,False
9025,34,246,20,True,0,0,0.00,0,0,False,False
9026,34,247,20,True,0,0,0.00,0,0,False,False
9027,34,248,20,True,0,0,0.00,0,0,False,False
9028,34,249,20,True,0,0,0.00,0,0,False,False
9029,34,250,20,True,0,0,0.00,0,0,False,False
9030,34,251,20,True,0,0,0.00,0,0,False,False
9031,34,252,20,True,0,0,0.00,0,0,False,False
9032,34,253,20,True,0,0,0.00,0,0,False,False
9033,34,254,20,True,0,0,0.00,0,0,False,False
9034,34,255,20,True,0,0,0.00,0,0,False,False
9035,34,256,20,True,0,0,0.00,0,0,False,False
9036,34,257,20,True,0,0,0.00,0,0,False,False
9037,34,258,20,True,0,0,0.00,0,0,False,False
9038,34,259,20,True,0,0,0.00,0,0,False,False
9039,34,260,20,True,0,0,0.00,0,0,False,False
9040,34,261,20,True,0,0,0.00,0,0,False,False
9041,34,262,20,True,0,0,0.00,0,0,False,False
9042,34,263,20,True,0,0,0.00,0,0,False,False
9043,34,264,20,True,0,0,0.00,0,0,False,False
9044,34,265,20,True,0,0,0.00,0,0,False,False
9045,35,0,21,True,218,0,0.00,0,0,False,False
9046,35,1,21,True,218,0,0.00,0,0,False,False
9047,35,2,21,True,218,0,0.00,0,0,False,False
9048,35,3,21,True,218,0,0.00,0,0,False,False
9049,35,4,21,True,403,0,0.00,0,0,False,False
9050,35,5,21,True,403,0,0.00,0,0,False,False
9051,35,6,21,True,403,0,0.00,0,0,False,False
9052,35,7,21,True,403,0,0.00,0,0,False,False
9053,35,8,21,True,136,0,0.00,0,0,False,False
9054,35,9,21,True,136,0,0.00,0,0,False,False
9055,35,10,21,True,136,0,0.00,0,0,False,False
9056,35,11,21,True,136,0,0.00,0,0,False,False
9057,35,12,21,True,0,0,0.00,0,0,False,False
9058,35,13,21,True,0,0,0.00,0,0,False,False
9059,35,14,21,True,0,0,0.00,0,0,False,False
9060,35,15,21,True,0,0,0.00,0,0,False,False
9061,35,16,21,True,0,0,0.00,0,0,False,False
9062,35,17,21,True,0,0,0.00,0,0,False,False
9063,35,18,21,True,0,0,0.00,0,0,False,False
9064,35,19,21,True,0,0,0.00,0,0,False,False
9065,35,20,21,True,0,0,0.00,0,0,False,False
9066,35,21,21,True,0,0,0.00,0,0,False,False
9067,35,22,21,True,0,0,0.00,0,0,False,False
9068,35,23,21,True,0,0,0.00,0,0,False,False
9069,35,24,21,True,0,0,0.00,0,0,False,False
9070,35,25,21,True,0,0,0.00,0,0,False,False
9071,35,26,21,True,0,0,0.00,0,0,False,False
9072,35,27,21,True,0,0,0.00,0,0,False,False
9073,35,28,21,True,0,0,0.00,0,0,False,False
9074,35,29,21,True,0,0,0.00,0,0,False,False
9075,35,30,21,True,0,0,0.00,0,0,False,False
9076,35,31,21,True,0,0,0.00,0,0,False,False
9077,35,32,21,True,0,0,0.00,0,0,False,False
9078,35,33,21,True,0,0,0.00,0,0,False,False
9079,35,34,21,True,0,0,0.00,0,0,False,False
9080,35,35,21,True,0,0,0.00,0,0,False,False
9081,35,36,21,True,0,0,0.00,0,0,False,False
9082,35,37,21,True,0,0,0.00,0,0,False,False
9083,35,38,21,True,0,0,0.00,0,0,False,False
9084,35,39,21,True,0,0,0.00,0,0,False,False
9085,35,40,21,True,0,0,0.00,0,0,False,False
9086,35,41,21,True,0,0,0.00,0,0,False,False
9087,35,42,21,True,0,0,0.00,0,0,False,False
9088,35,43,21,True,0,0,0.00,0,0,False,False
9089,35,44,21,True,0,0,0.00,0,0,False,False
9090,35,45,21,True,0,0,0.00,0,0,False,False
9091,35,46,21,True,0,0,0.00,0,0,False,False
9092,35,47,21,True,0,0,0.00,0,0,False,False
9093,35,48,21,True,0,0,0.00,0,0,False,False
9094,35,49,21,True,0,0,0.00,0,0,False,False
9095,35,50,21,True,0,0,0.00,0,0,False,False
9096,35,51,21,True,0,0,0.00,0,0,False,False
9097,35,52,21,True,0,0,0.00,0,0,False,False
9098,35,53,21,True,0,0,0.00,0,0,False,False
9099,35,54,21,True,0,0,0.00,0,0,False,False
9100,35,55,21,True,0,0,0.00,0,0,False,False
9101,35,56,21,True,0,0,0.00,0,0,False,False
9102,35,57,21,True,0,0,0.00,0,0,False,False
9103,35,58,21,True,0,0,0.00,0,0,False,False
9104,35,59,21,True,0,0,0.00,0,0,False,False
9105,35,60,21,True,0,0,0.00,0,0,False,False
9106,35,61,21,True,0,0,0.00,0,0,False,False
9107,35,62,21,True,0,0,0.00,0,0,False,False
9108,35,63,21,True,0,0,0.00,0,0,False,False
9109,35,64,21,True,0,0,0.00,0,0,False,False
9110,35,65,21,True,0,0,0.00,0,0,False,False
9111,35,66,21,True,0,0,0.00,0,0,False,False
9112,35,67,21,True,0,0,0.00,0,0,False,False
9113,35,68,21,True,0,0,0.00,0,0,False,False
9114,35,69,21,True,0,0,0.00,0,0,False,False
9115,35,70,21,True,0,0,0.00,0,0,False,False
9116,35,71,21,True,0,0,0.00,0,0,False,False
9117,35,72,21,True,0,0,0.00,0,0,False,False
9118,35,73,21,True,0,0,0.00,0,0,False,False
9119,35,74,21,True,0,0,0.00,0,0,False,False
9120,35,75,21,True,0,0,0.00,0,0,False,False
9121,35,76,21,True,0,0,0.00,0,0,False,False
9122,35,77,21,True,0,0,0.00,0,0,False,False
9123,35,78,21,True,0,0,0.00,0,0,False,False
9124,35,79,21,True,0,0,0.00,0,0,False,False
9125,35,80,21,True,0,0,0.00,0,0,False,False
9126,35,81,21,True,0,0,0.00,0,0,False,False
9127,35,82,21,True,0,0,0.00,0,0,False,False
9128,35,83,21,True,0,0,0.00,0,0,False,False
9129,35,84,21,True,0,0,0.00,0,0,False,False
9130,35,85,21,True,0,0,0.00,0,0,False,False
9131,35,86,21,True,0,0,0.00,0,0,False,False
9132,35,87,21,True,0,0,0.00,0,0,False,False
9133,35,88,21,True,0,0,0.00,0,0,False,False
9134,35,89,21,True,0,0,0.00,0,0,False,False
9135,35,90,21,True,0,0,0.00,0,0,False,False
9136,35,91,21,True,0,0,0.00,0,0,False,False
9137,35,92,21,True,0,0,0.00,0,0,False,False
9138,35,93,21,True,0,0,0.00,0,0,False,False
9139,35,94,21,True,0,0,0.00,0,0,False,False
9140,35,95,21,True,0,0,0.00,0,0,False,False
9141,35,96,21,True,0,0,0.00,0,0,False,False
9142,35,97,21,True,0,0,0.00,0,0,False,False
9143,35,98,21,True,0,0,0.00,0,0,False,False
9144,35,99,21,True,0,0,0.00,0,0,False,False
9145,35,100,21,True,0,0,0.00,0,0,False,False
9146,35,101,21,True,0,0,0.00,0,0,False,False
9147,35,102,21,True,0,0,0.00,0,0,False,False
9148,35,103,21,True,0,0,0.00,0,0,False,False
9149,35,104,21,True,0,0,0.00,0,0,False,False
9150,35,105,21,True,0,0,0.00,0,0,False,False
9151,35,106,21,True,0,0,0.00,0,0,False,False
9152,35,107,21,True,0,0,0.00,0,0,False,False
9153,35,108,21,True,0,0,0.00,0,0,False,False
9154,35,109,21,True,0,0,0.00,0,0,False,False
9155,35,110,21,True,0,0,0.00,0,0,False,False
9156,35,111,21,True,0,0,0.00,0,0,False,False
9157,35,112,21,True,0,0,0.00,0,0,False,False
9158,35,113,21,True,0,0,0.00,0,0,False,False
9159,35,114,21,True,0,0,0.00,0,0,False,False
9160,35,115,21,True,0,0,0.00,0,0,False,False
9161,35,116,21,True,0,0,0.00,0,0,False,False
9162,35,117,21,True,0,0,0.00,0,0,False,False
9163,35,118,21,True,0,0,0.00,0,0,False,False
9164,35,119,21,True,0,0,0.00,0,0,False,False
9165,35,120,21,True,0,0,0.00,0,0,False,False
9166,35,121,21,True,0,0,0.00,0,0,False,False
9167,35,122,21,True,0,0,0.00,0,0,False,False
9168,35,123,21,True,0,0,0.00,0,0,False,False
9169,35,124,21,True,0,0,0.00,0,0,False,False
9170,35,125,21,True,0,0,0.00,0,0,False,False
9171,35,126,21,True,0,0,0.00,0,0,False,False
9172,35,127,21,True,0,0,0.00,0,0,False,False
9173,35,128,21,True,0,0,0.00,0,0,False,False
9174,35,129,21,True,0,0,0.00,0,0,False,False
9175,35,130,21,True,0,0,0.00,0,0,False,False
9176,35,131,21,True,0,0,0.00,0,0,False,False
9177,35,132,21,True,0,0,0.00,0,0,False,False
9178,35,133,21,True,0,0,0.00,0,0,False,False
9179,35,134,21,True,0,0,0.00,0,0,False,False
9180,35,135,21,True,0,0,0.00,0,0,False,False
9181,35,136,21,True,0,0,0.00,0,0,False,False
9182,35,137,21,True,0,0,0.00,0,0,False,False
9183,35,138,21,True,0,0,0.00,0,0,False,False
9184,35,139,21,True,0,0,0.00,0,0,False,False
9185,35,140,21,True,0,0,0.00,0,0,False,False
9186,35,141,21,True,0,0,0.00,0,0,False,False
9187,35,142,21,True,0,0,0.00,0,0,False,False
9188,35,143,21,True,0,0,0.00,0,0,False,False
9189,35,144,21,True,0,0,0.00,0,0,False,False
9190,35,145,21,True,0,0,0.00,0,0,False,False
9191,35,146,21,True,0,0,0.00,0,0,False,False
9192,35,147,21,True,0,0,0.00,0,0,False,False
9193,35,148,21,True,0,0,0.00,0,0,False,False
9194,35,149,21,True,0,0,0.00,0,0,False,False
9195,35,150,21,True,0,0,0.00,0,0,False,False
9196,35,151,21,True,0,0,0.00,0,0,False,False
9197,35,152,21,True,0,0,0.00,0,0,False,False
9198,35,153,21,True,0,0,0.00,0,0,False,False
9199,35,154,21,True,0,0,0.00,0,0,False,False
9200,35,155,21,True,0,0,0.00,0,0,False,False
9201,35,156,21,True,0,0,0.00,0,0,False,False
9202,35,157,21,True,0,0,0.00,0,0,False,False
9203,35,158,21,True,0,0,0.00,0,0,False,False
9204,35,159,21,True,0,0,0.00,0,0,False,False
9205,35,160,21,True,0,0,0.00,0,0,False,False
9206,35,161,21,True,0,0,0.00,0,0,False,False
9207,35,162,21,True,0,0,0.00,0,0,False,False
9208,35,163,21,True,0,0,0.00,0,0,False,False
9209,35,164,21,True,0,0,0.00,0,0,False,False
9210,35,165,21,True,0,0,0.00,0,0,False,False
9211,35,166,21,True,0,0,0.00,0,0,False,False
9212,35,167,21,True,0,0,0.00,0,0,False,False
9213,35,168,21,True,0,0,0.00,0,0,False,False
9214,35,169,21,True,0,0,0.00,0,0,False,False
9215,35,170,21,True,0,0,0.00,0,0,False,False
9216,35,171,21,True,0,0,0.00,0,0,False,False
9217,35,172,21,True,0,0,0.00,0,0,False,False
9218,35,173,21,True,0,0,0.00,0,0,False,False
9219,35,174,21,True,0,0,0.00,0,0,False,False
9220,35,175,21,True,0,0,0.00,0,0,False,False
9221,35,176,21,True,0,0,0.00,0,0,False,False
9222,35,177,21,True,0,0,0.00,0,0,False,False
9223,35,178,21,True,0,0,0.00,0,0,False,False
9224,35,179,21,True,0,0,0.00,0,0,False,False
9225,35,180,21,True,0,0,0.00,0,0,False,False
9226,35,181,21,True,0,0,0.00,0,0,False,False
9227,35,182,21,True,0,0,0.00,0,0,False,False
9228,35,183,21,True,0,0,0.00,0,0,False,False
9229,35,184,21,True,0,0,0.00,0,0,False,False
9230,35,185,21,True,0,0,0.00,0,0,False,False
9231,35,186,21,True,0,0,0.00,0,0,False,False
9232,35,187,21,True,0,0,0.00,0,0,False,False
9233,35,188,21,True,0,0,0.00,0,0,False,False
9234,35,189,21,True,0,0,0.00,0,0,False,False
9235,35,190,21,True,0,0,0.00,0,0,False,False
9236,35,191,21,True,0,0,0.00,0,0,False,False
9237,35,192,21,True,0,0,0.00,0,0,False,False
9238,35,193,21,True,0,0,0.00,0,0,False,False
9239,35,194,21,True,0,0,0.00,0,0,False,False
9240,35,195,21,True,0,0,0.00,0,0,False,False
9241,35,196,21,True,0,0,0.00,0,0,False,False
9242,35,197,21,True,0,0,0.00,0,0,False,False
9243,35,198,21,True,0,0,0.00,0,0,False,False
9244,35,199,21,True,0,0,0.00,0,0,False,False
9245,35,200,21,True,0,0,0.00,0,0,False,False
9246,35,201,21,True,0,0,0.00,0,0,False,False
9247,35,202,21,True,0,0,0.00,0,0,False,False
9248,35,203,21,True,0,0,0.00,0,0,False,False
9249,35,204,21,True,0,0,0.00,0,0,False,False
9250,35,205,21,True,0,0,0.00,0,0,False,False
9251,35,206,21,True,0,0,0.00,0,0,False,False
9252,35,207,21,True,0,0,0.00,0,0,False,False
9253,35,208,21,True,0,0,0.00,0,0,False,False
9254,35,209,21,True,0,0,0.00,0,0,False,False
9255,35,210,21,True,0,0,0.00,0,0,False,False
9256,35,211,21,True,0,0,0.00,0,0,False,False
9257,35,212,21,True,0,0,0.00,0,0,False,False
9258,35,213,21,True,0,0,0.00,0,0,False,False
9259,35,214,21,True,0,0,0.00,0,0,False,False
9260,35,215,21,True,0,0,0.00,0,0,False,False
9261,35,216,21,True,0,0,0.00,0,0,False,False
9262,35,217,21,True,0,0,0.00,0,0,False,False
9263,35,218,21,True,0,0,0.00,0,0,False,False
9264,35,219,21,True,0,0,0.00,0,0,False,False
9265,35,220,21,True,0,0,0.00,0,0,False,False
9266,35,221,21,True,0,0,0.00,0,0,False,False
9267,35,222,21,True,0,0,0.00,0,0,False,False
9268,35,223,21,True,0,0,0.00,0,0,False,False
9269,35,224,21,True,0,0,0.00,0,0,False,False
9270,35,225,21,True,0,0,0.00,0,0,False,False
9271,35,226,21,True,0,0,0.00,0,0,False,False
9272,35,227,21,True,0,0,0.00,0,0,False,False
9273,35,228,21,True,0,0,0.00,0,0,False,False
9274,35,229,21,True,0,0,0.00,0,0,False,False
9275,35,230,21,True,0,0,0.00,0,0,False,False
9276,35,231,21,True,0,0,0.00,0,0,False,False
9277,35,232,21,True,0,0,0.00,0,0,False,False
9278,35,233,21,True,0,0,0.00,0,0,False,False
9279,35,234,21,True,0,0,0.00,0,0,False,False
9280,35,235,21,True,0,0,0.00,0,0,False,False
9281,35,236,21,True,0,0,0.00,0,0,False,False
9282,35,237,21,True,0,0,0.00,0,0,False,False
9283,35,238,21,True,0,0,0.00,0,0,False,False
9284,35,239,21,True,0,0,0.00,0,0,False,False
9285,35,240,21,True,0,0,0.00,0,0,False,False
9286,35,241,21,True,0,0,0.00,0,0,False,False
9287,35,242,21,True,0,0,0.00,0,0,False,False
9288,35,243,21,True,0,0,0.00,0,0,False,False
9289,35,244,21,True,0,0,0.00,0,0,False,False
9290,35,245,21,True,0,0,0.00,0,0,False,False
9291,35,246,21,True,0,0,0.00,0,0,False,False
9292,35,247,21,True,0,0,0.00,0,0,False,False
9293,35,248,21,True,0,0,0.00,0,0,False,False
9294,35,249,21,True,0,0,0.00,0,0,False,False
9295,35,250,21,True,0,0,0.00,0,0,False,False
9296,35,251,21,True,0,0,0.00,0,0,False,False
9297,35,252,21,True,0,0,0.00,0,0,False,False
9298,35,253,21,True,0,0,0.00,0,0,False,False
9299,35,254,21,True,0,0,0.00,0,0,False,False
9300,35,255,21,True,0,0,0.00,0,0,False,False
9301,35,256,21,True,0,0,0.00,0,0,False,False
9302,35,257,21,True,0,0,0.00,0,0,False,False
9303,35,258,21,True,0,0,0.00,0,0,False,False
9304,35,259,21,True,0,0,0.00,0,0,False,False
9305,35,260,21,True,0,0,0.00,0,0,False,False
9306,35,261,21,True,0,0,0.00,0,0,False,False
9307,35,262,21,True,0,0,0.00,0,0,False,False
9308,35,263,21,True,0,0,0.00,0,0,False,False
9309,35,264,21,True,0,0,0.00,0,0,False,False
9310,35,265,21,True,0,0,0.00,0,0,False,False
9311,36,0,22,False,137,0,0.00,0,0,False,False
9312,36,1,22,False,137,0,0.00,0,0,False,False
9313,36,2,22,False,137,0,0.00,0,0,False,False
9314,36,3,22,False,137,0,0.00,0,0,False,False
9315,36,4,22,False,399,0,0.00,0,0,False,False
9316,36,5,22,False,399,0,0.00,0,0,False,False
9317,36,6,22,False,399,0,0.00,0,0,False,False
9318,36,7,22,False,399,0,0.00,0,0,False,False
9319,36,8,22,False,56,0,0.00,0,0,False,False
9320,36,9,22,False,56,0,0.00,0,0,False,False
9321,36,10,22,False,56,0,0.00,0,0,False,False
9322,36,11,22,False,54,0,0.00,0,0,False,False
9323,36,12,22,False,0,0,0.00,0,0,False,False
9324,36,13,22,False,0,0,0.00,0,0,False,False
9325,36,14,22,False,0,0,0.00,0,0,False,False
9326,36,15,22,False,0,0,0.00,0,0,False,False
9327,36,16,22,False,0,0,0.00,0,0,False,False
9328,36,17,22,False,0,0,0.00,0,0,False,False
9329,36,18,22,False,0,0,0.00,0,0,False,False
9330,36,19,22,False,0,0,0.00,0,0,False,False
9331,36,20,22,False,0,0,0.00,0,0,False,False
9332,36,21,22,False,0,0,0.00,0,0,False,False
9333,36,22,22,False,0,0,0.00,0,0,False,False
9334,36,23,22,False,0,0,0.00,0,0,False,False
9335,36,24,22,False,0,0,0.00,0,0,False,False
9336,36,25,22,False,0,0,0.00,0,0,False,False
9337,36,26,22,False,0,0,0.00,0,0,False,False
9338,36,27,22,False,0,0,0.00,0,0,False,False
9339,36,28,22,False,0,0,0.00,0,0,False,False
9340,36,29,22,False,0,0,0.00,0,0,False,False
9341,36,30,22,False,0,0,0.00,0,0,False,False
9342,36,31,22,False,0,0,0.00,0,0,False,False
9343,36,32,22,False,0,0,0.00,0,0,False,False
9344,36,33,22,False,0,0,0.00,0,0,False,False
9345,36,34,22,False,0,0,0.00,0,0,False,False
9346,36,35,22,False,0,0,0.00,0,0,False,False
9347,36,36,22,False,0,0,0.00,0,0,False,False
9348,36,37,22,False,0,0,0.00,0,0,False,False
9349,36,38,22,False,0,0,0.00,0,0,False,False
9350,36,39,22,False,0,0,0.00,0,0,False,False
9351,36,40,22,False,0,0,0.00,0,0,False,False
9352,36,41,22,False,0,0,0.00,0,0,False,False
9353,36,42,22,False,0,0,0.00,0,0,False,False
9354,36,43,22,False,0,0,0.00,0,0,False,False
9355,36,44,22,False,0,0,0.00,0,0,False,False
9356,36,45,22,False,0,0,0.00,0,0,False,False
9357,36,46,22,False,0,0,0.00,0,0,False,False
9358,36,47,22,False,0,0,0.00,0,0,False,False
9359,36,48,22,False,0,0,0.00,0,0,False,False
9360,36,49,22,False,0,0,0.00,0,0,False,False
9361,36,50,22,False,0,0,0.00,0,0,False,False
9362,36,51,22,False,0,0,0.00,0,0,False,False
9363,36,52,22,False,0,0,0.00,0,0,False,False
9364,36,53,22,False,0,0,0.00,0,0,False,False
9365,36,54,22,False,0,0,0.00,0,0,False,False
9366,36,55,22,False,0,0,0.00,0,0,False,False
9367,36,56,22,False,0,0,0.00,0,0,False,False
9368,36,57,22,False,0,0,0.00,0,0,False,False
9369,36,58,22,False,0,0,0.00,0,0,False,False
9370,36,59,22,False,0,0,0.00,0,0,False,False
9371,36,60,22,False,0,0,0.00,0,0,False,False
9372,36,61,22,False,0,0,0.00,0,0,False,False
9373,36,62,22,False,0,0,0.00,0,0,False,False
9374,36,63,22,False,0,0,0.00,0,0,False,False
9375,36,64,22,False,0,0,0.00,0,0,False,False
9376,36,65,22,False,0,0,0.00,0,0,False,False
9377,36,66,22,False,0,0,0.00,0,0,False,False
9378,36,67,22,False,0,0,0.00,0,0,False,False
9379,36,68,22,False,0,0,0.00,0,0,False,False
9380,36,69,22,False,0,0,0.00,0,0,False,False
9381,36,70,22,False,0,0,0.00,0,0,False,False
9382,36,71,22,False,0,0,0.00,0,0,False,False
9383,36,72,22,False,0,0,0.00,0,0,False,False
9384,36,73,22,False,0,0,0.00,0,0,False,False
9385,36,74,22,False,0,0,0.00,0,0,False,False
9386,36,75,22,False,0,0,0.00,0,0,False,False
9387,36,76,22,False,0,0,0.00,0,0,False,False
9388,36,77,22,False,0,0,0.00,0,0,False,False
9389,36,78,22,False,0,0,0.00,0,0,False,False
9390,36,79,22,False,0,0,0.00,0,0,False,False
9391,36,80,22,False,0,0,0.00,0,0,False,False
9392,36,81,22,False,0,0,0.00,0,0,False,False
9393,36,82,22,False,0,0,0.00,0,0,False,False
9394,36,83,22,False,0,0,0.00,0,0,False,False
9395,36,84,22,False,0,0,0.00,0,0,False,False
9396,36,85,22,False,0,0,0.00,0,0,False,False
9397,36,86,22,False,0,0,0.00,0,0,False,False
9398,36,87,22,False,0,0,0.00,0,0,False,False
9399,36,88,22,False,0,0,0.00,0,0,False,False
9400,36,89,22,False,0,0,0.00,0,0,False,False
9401,36,90,22,False,0,0,0.00,0,0,False,False
9402,36,91,22,False,0,0,0.00,0,0,False,False
9403,36,92,22,False,0,0,0.00,0,0,False,False
9404,36,93,22,False,0,0,0.00,0,0,False,False
9405,36,94,22,False,0,0,0.00,0,0,False,False
9406,36,95,22,False,0,0,0.00,0,0,False,False
9407,36,96,22,False,0,0,0.00,0,0,False,False
9408,36,97,22,False,0,0,0.00,0,0,False,False
9409,36,98,22,False,0,0,0.00,0,0,False,False
9410,36,99,22,False,0,0,0.00,0,0,False,False
9411,36,100,22,False,0,0,0.00,0,0,False,False
9412,36,101,22,False,0,0,0.00,0,0,False,False
9413,36,102,22,False,0,0,0.00,0,0,False,False
9414,36,103,22,False,0,0,0.00,0,0,False,False
9415,36,104,22,False,0,0,0.00,0,0,False,False
9416,36,105,22,False,0,0,0.00,0,0,False,False
9417,36,106,22,False,0,0,0.00,0,0,False,False
9418,36,107,22,False,0,0,0.00,0,0,False,False
9419,36,108,22,False,0,0,0.00,0,0,False,False
9420,36,109,22,False,0,0,0.00,0,0,False,False
9421,36,110,22,False,0,0,0.00,0,0,False,False
9422,36,111,22,False,0,0,0.00,0,0,False,False
9423,36,112,22,False,0,0,0.00,0,0,False,False
9424,36,113,22,False,0,0,0.00,0,0,False,False
9425,36,114,22,False,0,0,0.00,0,0,False,False
9426,36,115,22,False,0,0,0.00,0,0,False,False
9427,36,116,22,False,0,0,0.00,0,0,False,False
9428,36,117,22,False,0,0,0.00,0,0,False,False
9429,36,118,22,False,0,0,0.00,0,0,False,False
9430,36,119,22,False,0,0,0.00,0,0,False,False
9431,36,120,22,False,0,0,0.00,0,0,False,False
9432,36,121,22,False,0,0,0.00,0,0,False,False
9433,36,122,22,False,0,0,0.00,0,0,False,False
9434,36,123,22,False,0,0,0.00,0,0,False,False
9435,36,124,22,False,0,0,0.00,0,0,False,False
9436,36,125,22,False,0,0,0.00,0,0,False,False
9437,36,126,22,False,0,0,0.00,0,0,False,False
9438,36,127,22,False,0,0,0.00,0,0,False,False
9439,36,128,22,False,0,0,0.00,0,0,False,False
9440,36,129,22,False,0,0,0.00,0,0,False,False
9441,36,130,22,False,0,0,0.00,0,0,False,False
9442,36,131,22,False,0,0,0.00,0,0,False,False
9443,36,132,22,False,0,0,0.00,0,0,False,False
9444,36,133,22,False,0,0,0.00,0,0,False,False
9445,36,134,22,False,0,0,0.00,0,0,False,False
9446,36,135,22,False,0,0,0.00,0,0,False,False
9447,36,136,22,False,0,0,0.00,0,0,False,False
9448,36,137,22,False,0,0,0.00,0,0,False,False
9449,36,138,22,False,0,0,0.00,0,0,False,False
9450,36,139,22,False,0,0,0.00,0,0,False,False
9451,36,140,22,False,0,0,0.00,0,0,False,False
9452,36,141,22,False,0,0,0.00,0,0,False,False
9453,36,142,22,False,0,0,0.00,0,0,False,False
9454,36,143,22,False,0,0,0.00,0,0,False,False
9455,36,144,22,False,0,0,0.00,0,0,False,False
9456,36,145,22,False,0,0,0.00,0,0,False,False
9457,36,146,22,False,0,0,0.00,0,0,False,False
9458,36,147,22,False,0,0,0.00,0,0,False,False
9459,36,148,22,False,0,0,0.00,0,0,False,False
9460,36,149,22,False,0,0,0.00,0,0,False,False
9461,36,150,22,False,0,0,0.00,0,0,False,False
9462,36,151,22,False,0,0,0.00,0,0,False,False
9463,36,152,22,False,0,0,0.00,0,0,False,False
9464,36,153,22,False,0,0,0.00,0,0,False,False
9465,36,154,22,False,0,0,0.00,0,0,False,False
9466,36,155,22,False,0,0,0.00,0,0,False,False
9467,36,156,22,False,0,0,0.00,0,0,False,False
9468,36,157,22,False,0,0,0.00,0,0,False,False
9469,36,158,22,False,0,0,0.00,0,0,False,False
9470,36,159,22,False,0,0,0.00,0,0,False,False
9471,36,160,22,False,0,0,0.00,0,0,False,False
